Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Age,Price_per_Unit_Weight,Item_Visibility_Log,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Non_Consumable,Item_Fat_Content_Regular,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Category_Food,Item_Category_Non-Consumable,Outlet_Age_Category_Mid,Outlet_Age_Category_Old
DRG11,6.385,0.083768522,Hard Drinks,109.8596,1,1987,3235.788,38,17.205888801879407,0.08044433962401037,True,False,False,0,False,False,False,False,True,False,False,False,True
FDV10,7.645,0.116793684,Snack Foods,41.0112,4,1985,42.6112,40,5.364447351209941,0.11046179756585281,False,False,False,0,True,False,True,False,False,True,False,False,True
FDI41,18.5,0.062205112,Frozen Foods,148.3418,1,1987,1765.7016,38,8.018475675675676,0.060347041647565325,True,False,False,0,True,False,False,False,True,True,False,False,True
FDN10,11.5,0.0463847,Snack Foods,118.9124,2,2007,1540.6612,18,10.340208695652175,0.04534108005426813,True,False,False,0,False,False,True,True,False,True,False,True,False
NCM17,7.93,0.071425647,Health and Hygiene,45.9086,3,2009,1070.6064,16,5.78923076923077,0.06899014201655979,False,True,False,1,False,True,False,False,True,False,True,True,False
DRG37,16.2,0.033929133,Soft Drinks,154.3972,4,1985,311.5944,40,9.530691358024692,0.03336623698700343,False,False,False,0,False,False,True,False,False,False,False,False,True
FDA21,13.65,0.036033639,Snack Foods,183.7924,7,2002,2591.2936,23,13.464644688644688,0.03539961338736985,True,False,False,0,False,False,True,True,False,True,False,True,False
FDM27,12.35,0.158337479,Meat,157.9946,1,1987,3313.6866,38,12.793085020242914,0.14698576933504695,True,False,False,0,True,False,False,False,True,True,False,False,True
FDA32,14.0,0.030140981,Fruits and Vegetables,216.0192,9,1999,2588.6304,26,15.429942857142859,0.029695667632331047,True,False,False,0,False,True,False,False,False,True,False,False,True
NCZ53,9.6,0.024515221,Health and Hygiene,189.2214,9,1999,3956.8494,26,19.710562499999998,0.024219545589869513,True,False,False,1,False,True,False,False,False,False,True,False,True
FDW40,14.0,0.105125569,Frozen Foods,143.2812,6,2004,3277.0676,21,10.23437142857143,0.09995896561758193,True,False,False,0,True,False,True,True,False,True,False,True,False
FDS52,8.89,0.00547348,Frozen Foods,100.5016,6,2004,1315.6208,21,11.305016872890887,0.0054585549449030265,True,False,False,0,False,False,True,True,False,True,False,True,False
FDM58,16.85,0.133385398,Snack Foods,109.8544,0,1998,223.7088,27,6.519548961424332,0.12520908131058825,False,False,False,0,True,False,True,False,True,True,False,False,True
NCE54,20.7,0.047098175,Household,75.5354,4,1985,150.4708,40,3.649053140096618,0.046022695400773736,False,False,False,1,False,False,True,False,False,False,True,False,True
FDS11,7.05,0.055548003,Breads,225.3088,6,2004,5816.4288,21,31.95869503546099,0.054060066192046674,True,False,False,0,True,False,True,True,False,True,False,True,False
FDL20,17.1,0.128614205,Fruits and Vegetables,111.6886,9,1999,1556.6404,26,6.531497076023391,0.12099051286391269,True,False,False,0,False,True,False,False,False,True,False,False,True
FDX13,7.725,0.047551568,Canned,249.1092,5,1985,8217.3036,40,32.24714563106796,0.046455601196691114,False,False,True,0,False,True,False,False,True,True,False,False,True
FDR21,19.7,0.066879757,Snack Foods,174.437,1,1987,1587.933,38,8.854670050761422,0.06473827337326489,True,False,False,0,False,False,False,False,True,True,False,False,True
FDV28,16.1,0.160379061,Frozen Foods,33.6558,3,2009,203.7348,16,2.090422360248447,0.14874672846252604,False,True,False,0,True,True,False,False,True,True,False,True,False
FDZ51,11.3,0.054861393,Meat,96.9094,2,2007,952.094,18,8.576053097345133,0.05340937725413061,True,False,False,0,True,False,True,True,False,True,False,True,False
FDD46,6.035,0.141542481,Snack Foods,153.1998,7,2002,1537.998,23,25.385219552609776,0.13238040136314283,True,False,False,0,False,False,True,True,False,True,False,True,False
FDE23,17.6,0.053397642,Starchy Foods,46.706,3,2009,699.09,16,2.65375,0.05202078959872667,False,True,False,0,True,True,False,False,True,True,False,True,False
NCF55,6.675,0.021710275,Household,34.9874,7,2002,247.0118,23,5.241558052434457,0.021477963332803517,True,False,False,1,False,False,True,True,False,False,True,True,False
FDU12,15.5,0.075688032,Baking Goods,262.9568,1,1987,1845.5976,38,16.964954838709676,0.07296048661536797,True,False,False,0,True,False,False,False,True,True,False,False,True
FDZ22,9.395,0.045340279,Snack Foods,85.025,9,1999,2080.625,26,9.050026609898884,0.04434245824950806,True,False,False,0,False,True,False,False,False,True,False,False,True
FDI44,16.1,0.100149459,Fruits and Vegetables,78.4328,1,1987,1158.492,38,4.871602484472049,0.09544604239276722,True,False,False,0,False,False,False,False,True,True,False,False,True
FDH50,15.0,0.162348584,Canned,185.9266,2,2007,4610.665,18,12.395106666666667,0.15044259967348375,True,False,False,0,True,False,True,True,False,True,False,True,False
FDE57,9.6,0.036341539,Fruits and Vegetables,142.9154,9,1999,3261.7542,26,14.887020833333334,0.03569676035721792,True,False,False,0,False,True,False,False,False,True,False,False,True
DRJ51,14.1,0.087920675,Dairy,228.5668,1,1987,1151.834,38,16.21041134751773,0.08426823676840707,True,False,False,0,False,False,False,False,True,False,False,False,True
FDX52,11.5,0.042087749,Frozen Foods,192.682,7,2002,3861.64,23,16.75495652173913,0.04122615187766652,True,False,False,0,True,False,True,True,False,True,False,True,False
DRN47,12.1,0.016921927,Hard Drinks,178.366,2,2007,4314.384,18,14.740991735537191,0.016780346174677312,True,False,False,0,False,False,True,True,False,False,False,True,False
FDT21,7.42,0.020423549,Snack Foods,249.0092,9,1999,2988.1104,26,33.55919137466307,0.02021778522384725,True,False,False,0,False,True,False,False,False,True,False,False,True
FDY21,15.1,0.173833129,Snack Foods,196.511,7,2002,4713.864,23,13.013973509933775,0.16027457246165494,True,False,False,0,False,False,True,True,False,True,False,True,False
FDG21,17.35,0.256152243,Seafood,151.005,4,1985,149.805,40,8.703458213256484,0.22805327327997363,False,False,False,0,True,False,True,False,False,True,False,False,True
FDS58,9.285,0.021002641,Snack Foods,161.1578,6,2004,4011.445,21,17.356790522347875,0.02078512585890881,True,False,False,0,True,False,True,True,False,True,False,True,False
FDA26,7.855,0.057792343,Dairy,220.1482,3,2009,4600.0122,16,28.026505410566518,0.05618404101511105,False,True,False,0,True,True,False,False,True,True,False,True,False
FDY16,18.35,0.091780142,Frozen Foods,182.5266,5,1985,6454.931,40,9.946953678474113,0.08780952188723298,False,False,True,0,True,True,False,False,True,True,False,False,True
FDF20,12.85,0.033220169,Fruits and Vegetables,196.6768,8,1997,2759.0752,28,15.305587548638131,0.032680302954941315,True,False,False,0,False,False,True,False,False,True,False,False,True
FDI15,13.8,0.141234932,Dairy,263.7884,1,1987,5564.7564,38,19.115101449275365,0.13211094977306723,True,False,False,0,False,False,False,False,True,True,False,False,True
FDC47,15.0,0.19899855,Snack Foods,226.5694,0,1998,913.4776,27,15.104626666666666,0.18148666670352834,False,False,False,0,False,False,True,False,True,True,False,False,True
FDL08,10.8,0.049709624,Fruits and Vegetables,246.8144,6,2004,2450.144,21,22.853185185185183,0.04851357735139573,True,False,False,0,False,False,True,True,False,True,False,True,False
FDF08,14.3,0.065153295,Fruits and Vegetables,88.4856,1,1987,1406.1696,38,6.187804195804196,0.06311872777030542,True,False,False,0,True,False,False,False,True,True,False,False,True
FDN03,9.8,0.015087112,Meat,250.1408,6,2004,4005.4528,21,25.524571428571427,0.014974433441569634,True,False,False,0,True,False,True,True,False,True,False,True,False
FDG34,11.5,0.037782943,Snack Foods,106.6254,2,2007,325.5762,18,9.271773913043479,0.03708665208700649,True,False,False,0,True,False,True,True,False,True,False,True,False
FDA56,9.21,0.008782561,Fruits and Vegetables,119.8414,7,2002,1340.2554,23,13.012095548317046,0.008744218643657358,True,False,False,0,False,False,True,True,False,True,False,True,False
NCI17,8.645,0.142728113,Health and Hygiene,95.141,5,1985,2510.066,40,11.00532099479468,0.13341848512571086,False,False,True,1,False,True,False,False,True,False,True,False,True
NCO17,10.0,0.073493831,Health and Hygiene,118.344,9,1999,1797.66,26,11.834399999999999,0.0709185916969916,True,False,False,1,False,True,False,False,False,False,True,False,True
FDK55,18.5,0.025907416,Meat,87.7172,2,2007,802.9548,18,4.741470270270271,0.025577504860136924,True,False,False,0,False,False,True,True,False,True,False,True,False
FDD10,20.6,0.046280998,Snack Foods,177.4344,2,2007,1962.7784,18,8.613320388349514,0.04524197010069647,True,False,False,0,True,False,True,True,False,True,False,True,False
NCH18,9.3,0.044624064,Household,245.4802,1,1987,3193.8426,38,26.395720430107524,0.04365707332374526,True,False,False,1,False,False,False,False,True,False,True,False,True
NCA53,11.395,0.009898492,Health and Hygiene,48.8034,7,2002,777.6544,23,4.282878455462923,0.00984982283210912,True,False,False,1,False,False,True,True,False,False,True,True,False
DRJ24,11.8,0.189689886,Soft Drinks,184.3924,0,1998,370.1848,27,15.626474576271185,0.17369267316135756,False,False,False,0,False,False,True,False,True,False,False,False,True
DRN35,8.01,0.070189131,Hard Drinks,37.9532,1,1987,826.9236,38,4.738227215980025,0.06783539079789526,True,False,False,0,False,False,False,False,True,False,False,False,True
FDC47,15.0,0.119374946,Snack Foods,229.3694,3,2009,5024.1268,16,15.291293333333334,0.11277044559163198,False,True,False,0,False,True,False,False,True,True,False,True,False
FDN48,13.35,0.065215312,Baking Goods,93.4804,3,2009,1102.5648,16,7.002277153558053,0.06317694961962646,False,True,False,0,False,True,False,False,True,True,False,True,False
FDR27,15.1,0.095635061,Meat,130.7942,5,1985,3047.3666,40,8.661867549668873,0.09133415953767976,False,False,True,0,True,True,False,False,True,True,False,False,True
FDS33,6.669999999999999,0.216107535,Snack Foods,86.8514,4,1985,354.2056,40,13.021199400299851,0.1956552130221316,False,False,False,0,True,False,True,False,False,True,False,False,True
DRL11,10.5,0.048009081,Hard Drinks,157.0946,6,2004,2209.1244,21,14.961390476190477,0.04689225093764474,True,False,False,0,False,False,True,True,False,False,False,True,False
FDQ21,21.25,0.019533098,Snack Foods,120.4756,2,2007,1938.8096,18,5.66944,0.01934477543918933,True,False,False,0,False,False,True,True,False,True,False,True,False
FDY37,17.0,0.026568875,Canned,142.047,8,1997,3149.234,28,8.355705882352941,0.026222052157272815,True,False,False,0,True,False,True,False,False,True,False,False,True
FDS35,9.3,0.111127966,Breads,63.1826,1,1987,2002.0606,38,6.793827956989247,0.10537568494277211,True,False,False,0,False,False,False,False,True,True,False,False,True
DRD60,15.7,0.03723211,Soft Drinks,183.1634,8,1997,5634.6654,28,11.666458598726114,0.036555732552574695,True,False,False,0,False,False,True,False,False,False,False,False,True
DRP47,15.75,0.140603316,Hard Drinks,252.8382,8,1997,6308.455,28,16.05321904761905,0.13155734697787796,True,False,False,0,False,False,True,False,False,False,False,False,True
NCY41,16.75,0.075368868,Health and Hygiene,35.2532,5,1985,970.7364,40,2.104668656716418,0.0726637357462095,False,False,True,1,False,True,False,False,True,False,True,False,True
FDR59,14.5,0.063962842,Breads,263.1594,9,1999,2616.594,26,18.148924137931036,0.06200046737730202,True,False,False,0,True,True,False,False,False,True,False,False,True
FDM36,11.65,0.102830104,Baking Goods,172.6422,4,1985,344.8844,40,14.81907296137339,0.09787969758237694,False,False,False,0,True,False,True,False,False,True,False,False,True
NCI42,18.75,0.01031535,Household,208.4954,5,1985,3751.1172,40,11.119754666666665,0.01026250984300851,False,False,True,1,False,True,False,False,True,False,True,False,True
FDA31,7.1,0.110633958,Fruits and Vegetables,173.808,2,2007,1211.756,18,24.48,0.10493098562300725,True,False,False,0,False,False,True,True,False,True,False,True,False
FDY33,14.5,0.057792343,Snack Foods,159.3262,6,2004,2864.2716,21,10.988013793103448,0.05618404101511105,True,False,False,0,True,False,True,True,False,True,False,True,False
FDV40,17.35,0.014721579,Frozen Foods,73.1038,7,2002,886.8456,23,4.2134755043227665,0.01461426846092676,True,False,False,0,False,False,True,True,False,True,False,True,False
NCW17,18.0,0.019465205,Health and Hygiene,128.6994,3,2009,2441.4886,16,7.149966666666667,0.019278180974716064,False,True,False,1,False,True,False,False,True,False,True,True,False
FDN38,6.615,0.091895319,Canned,248.6408,1,1987,3504.7712,38,37.58742252456538,0.08791501100607309,True,False,False,0,True,False,False,False,True,True,False,False,True
FDQ11,5.695,0.118535581,Breads,256.3988,4,1985,256.9988,40,45.021738366988586,0.11202031279656946,False,False,False,0,True,False,True,False,False,True,False,False,True
FDG34,11.5,0.037646623,Snack Foods,107.5254,7,2002,325.5762,23,9.350034782608697,0.03695528651100309,True,False,False,0,True,False,True,True,False,True,False,True,False
NCN14,19.1,0.092060694,Others,183.7608,9,1999,4777.7808,26,9.620984293193716,0.08806645636425034,True,False,False,1,False,True,False,False,False,False,True,False,True
FDY46,18.6,0.04765803,Snack Foods,188.3898,5,1985,5238.5144,40,10.128483870967742,0.04655722539714652,False,False,True,0,False,True,False,False,True,True,False,False,True
FDS11,7.05,0.05587277,Breads,222.1088,2,2007,4026.7584,18,31.504794326241136,0.054367695070870074,True,False,False,0,True,False,True,True,False,True,False,True,False
NCA53,11.395,0.017295906,Health and Hygiene,47.1034,4,1985,145.8102,40,4.133690215006582,0.01714803443121157,False,False,False,1,False,False,True,False,False,False,True,False,True
NCN30,16.35,0.02844314,Household,98.141,0,1998,386.164,27,6.002507645259938,0.028046144187886694,False,False,False,1,False,False,True,False,True,False,True,False,True
FDW32,18.35,0.094296835,Fruits and Vegetables,84.3882,8,1997,1116.5466,28,4.598811989100817,0.09011199717818551,True,False,False,0,True,False,True,False,False,True,False,False,True
NCR42,9.105,0.064410783,Household,33.39,0,1998,33.29,27,3.6672158154859966,0.06242139066008674,False,False,False,1,False,False,True,False,True,False,True,False,True
FDU33,7.63,0.134684292,Snack Foods,47.0402,6,2004,1470.0864,21,6.16516382699869,0.12635445541238638,True,False,False,0,True,False,True,True,False,True,False,True,False
FDN15,17.5,0.029299175,Meat,140.318,4,1985,139.818,40,8.01817142857143,0.028878158034462337,False,False,False,0,False,False,True,False,False,True,False,False,True
FDD51,11.15,0.210021713,Dairy,44.2744,4,1985,90.5488,40,3.970798206278027,0.19063830407574597,False,False,False,0,False,False,True,False,False,True,False,False,True
FDF14,7.55,0.027224917,Canned,152.934,7,2002,2450.144,23,20.256158940397352,0.026860910863408305,True,False,False,0,False,False,True,True,False,True,False,True,False
NCN19,13.1,0.021184746,Others,189.553,4,1985,379.506,40,14.46969465648855,0.020963468944995726,False,False,False,1,False,False,True,False,False,False,True,False,True
NCO43,5.5,0.047059016,Others,100.1016,1,1987,2125.2336,38,18.20029090909091,0.04598529706203121,True,False,False,1,False,False,False,False,True,False,True,False,True
FDT19,7.59,0.14526636,Fruits and Vegetables,172.908,9,1999,6231.888,26,22.781027667984187,0.1356372387732751,True,False,False,0,True,True,False,False,False,True,False,False,True
DRK12,9.5,0.041851461,Soft Drinks,31.49,1,1987,466.06,38,3.314736842105263,0.04099938134628178,True,False,False,0,False,False,False,False,True,False,False,False,True
DRM49,6.11,0.152262171,Soft Drinks,44.4086,7,2002,1159.8236,23,7.268183306055646,0.14172711537458427,True,False,False,0,True,False,True,True,False,False,False,True,False
FDX43,5.655,0.085757338,Fruits and Vegetables,164.75,2,2007,1498.05,18,29.133510167992924,0.0822777508718486,True,False,False,0,False,False,True,True,False,True,False,True,False
FDS14,7.285,0.049954435,Dairy,156.5288,6,2004,2356.932,21,21.486451612903224,0.04874676798973618,True,False,False,0,False,False,True,True,False,True,False,True,False
NCK07,10.65,0.048762383,Others,165.2526,9,1999,3946.8624,26,15.516676056338028,0.0476107861193219,True,False,False,1,False,True,False,False,False,False,True,False,True
FDO19,17.7,0.057792343,Fruits and Vegetables,46.8034,2,2007,923.4646,18,2.64425988700565,0.05618404101511105,True,False,False,0,True,False,True,True,False,True,False,True,False
FDH32,12.8,0.075996742,Fruits and Vegetables,97.141,1,1987,2799.689,38,7.589140625,0.07324743385396774,True,False,False,0,False,False,False,False,True,True,False,False,True
NCZ41,19.85,0.057792343,Health and Hygiene,126.1704,3,2009,1877.556,16,6.356191435768261,0.05618404101511105,False,True,False,1,False,True,False,False,True,False,True,True,False
FDL32,15.7,0.204984538,Fruits and Vegetables,111.0544,0,1998,223.7088,27,7.073528662420382,0.18646673532502375,False,False,False,0,True,False,True,False,True,True,False,False,True
FDC44,15.6,0.173573164,Fruits and Vegetables,114.4518,2,2007,2390.8878,18,7.336653846153847,0.16005308119119357,True,False,False,0,False,False,True,True,False,True,False,True,False
FDQ59,9.8,0.056339618,Breads,84.2908,1,1987,755.0172,38,8.601102040816327,0.05480974153386245,True,False,False,0,True,False,False,False,True,True,False,False,True
NCO54,19.5,0.014262413,Household,57.1614,1,1987,331.5684,38,2.931353846153846,0.014161661629479213,True,False,False,1,False,False,False,False,True,False,True,False,True
DRH36,16.2,0.03338006,Soft Drinks,74.0696,8,1997,1416.8224,28,4.572197530864197,0.03283504115546538,True,False,False,0,False,False,True,False,False,False,False,False,True
FDY35,17.6,0.016024651,Breads,44.0402,6,2004,597.2226,21,2.5022840909090904,0.015897611657228885,True,False,False,0,True,False,True,True,False,True,False,True,False
FDA46,13.6,0.11830085,Snack Foods,196.2136,2,2007,1944.136,18,14.427470588235295,0.11181043513398446,True,False,False,0,False,False,True,True,False,True,False,True,False
NCL18,18.85,0.167552202,Household,193.1136,6,2004,2332.9632,21,10.244753315649866,0.1549094221951683,True,False,False,1,False,False,True,True,False,False,True,True,False
FDL57,15.1,0.067181098,Snack Foods,258.8304,9,1999,5424.9384,26,17.14108609271523,0.06502068425325154,True,False,False,0,True,True,False,False,False,True,False,False,True
NCP50,17.35,0.057792343,Others,79.2618,3,2009,966.7416,16,4.568403458213256,0.05618404101511105,False,True,False,1,False,True,False,False,True,False,True,True,False
FDZ25,15.7,0.057792343,Canned,169.879,4,1985,339.558,40,10.820318471337579,0.05618404101511105,False,False,False,0,True,False,True,False,False,True,False,False,True
FDH24,20.7,0.021431134,Baking Goods,157.0288,8,1997,2199.8032,28,7.585932367149758,0.021204716458644732,True,False,False,0,False,False,True,False,False,True,False,False,True
FDQ26,13.5,0.068256316,Dairy,60.9562,2,2007,533.3058,18,4.515274074074075,0.06602770799819056,True,False,False,0,True,False,True,True,False,True,False,True,False
NCK17,11.0,0.057792343,Health and Hygiene,40.348,4,1985,79.896,40,3.6679999999999997,0.05618404101511105,False,False,False,1,False,False,True,False,False,False,True,False,True
FDO46,9.6,0.014143673,Snack Foods,187.3872,5,1985,2836.308,40,19.5195,0.0140445844811161,False,False,True,0,True,True,False,False,True,True,False,False,True
FDW50,13.1,0.075563757,Dairy,168.1158,6,2004,2005.3896,21,12.83326717557252,0.07284494923311109,True,False,False,0,False,False,True,True,False,True,False,True,False
FDD29,12.15,0.018439138,Frozen Foods,254.7698,9,1999,5073.396,26,20.968707818930042,0.018271198394568682,True,False,False,0,False,True,False,False,False,True,False,False,True
FDU26,16.7,0.074620291,Dairy,120.1782,4,1985,357.5346,40,7.196299401197606,0.0719673815091514,False,False,False,0,True,False,True,False,False,True,False,False,True
FDX04,19.6,0.041370245,Frozen Foods,46.2376,5,1985,814.9392,40,2.3590612244897957,0.040537389224009714,False,False,True,0,True,True,False,False,True,True,False,False,True
FDH31,12.0,0.020312314,Meat,98.1042,5,1985,2777.7176,40,8.17535,0.020108770625606554,False,False,True,0,True,True,False,False,True,True,False,False,True
FDJ45,17.75,0.128532558,Seafood,34.2216,4,1985,173.108,40,1.9279774647887324,0.12091816754603259,False,False,False,0,False,False,True,False,False,True,False,False,True
FDX55,15.1,0.055195461,Fruits and Vegetables,216.1166,6,2004,5007.4818,21,14.31235761589404,0.05372602085750835,True,False,False,0,False,False,True,True,False,True,False,True,False
FDR02,16.7,0.022065676,Dairy,110.5886,8,1997,1556.6404,28,6.622071856287425,0.02182575194770375,True,False,False,0,False,False,True,False,False,True,False,False,True
NCP55,14.65,0.011212719,Others,55.6614,7,2002,1049.9666,23,3.7994129692832765,0.011150322456351973,True,False,False,1,False,False,True,True,False,False,True,True,False
FDT28,13.3,0.063925726,Frozen Foods,151.8708,2,2007,1655.1788,18,11.418857142857142,0.0619655820918957,True,False,False,0,False,False,True,True,False,True,False,True,False
NCJ06,20.1,0.034848629,Household,118.6782,2,2007,2502.7422,18,5.904388059701493,0.03425516384752729,True,False,False,1,False,False,True,True,False,False,True,True,False
FDF08,14.3,0.057792343,Fruits and Vegetables,89.8856,3,2009,1406.1696,16,6.285706293706293,0.05618404101511105,False,True,False,0,True,True,False,False,True,True,False,True,False
FDT21,7.42,0.02050719,Snack Foods,249.7092,2,2007,7719.2852,18,33.653530997304586,0.020299748808841618,True,False,False,0,False,False,True,True,False,True,False,True,False
FDK22,9.8,0.025960174,Snack Foods,214.885,5,1985,4976.855,40,21.927040816326528,0.025628929231055152,False,False,True,0,False,True,False,False,True,True,False,False,True
DRJ11,9.5,0.085020342,Hard Drinks,188.7872,1,1987,1701.7848,38,19.872336842105266,0.08159873520377084,True,False,False,0,False,False,False,False,True,False,False,False,True
FDH27,7.075,0.097660814,Dairy,141.8128,0,1998,143.8128,27,20.044212014134278,0.09318138279571697,False,False,False,0,False,False,True,False,True,True,False,False,True
FDU52,7.56,0.111654545,Frozen Foods,157.063,4,1985,312.926,40,20.7755291005291,0.10584948659205176,False,False,False,0,False,False,True,False,False,True,False,False,True
FDK50,7.96,0.057792343,Canned,160.7894,2,2007,3235.788,18,20.199673366834173,0.05618404101511105,True,False,False,0,False,False,True,True,False,True,False,True,False
DRJ01,6.135,0.115265695,Soft Drinks,160.5236,7,2002,2094.6068,23,26.16521597392013,0.10909266800499752,True,False,False,0,False,False,True,True,False,False,False,True,False
FDC21,14.6,0.043133816,Fruits and Vegetables,109.7254,3,2009,651.1524,16,7.515438356164383,0.0422294669261095,False,True,False,0,True,True,False,False,True,True,False,True,False
FDX39,14.3,0.049676157,Meat,212.4586,8,1997,3799.0548,28,14.857244755244754,0.04848169469285272,True,False,False,0,True,False,True,False,False,True,False,False,True
NCY54,8.43,0.176834351,Household,172.1422,5,1985,5000.8238,40,20.420189798339266,0.1628280800558163,False,False,True,1,False,True,False,False,True,False,True,False,True
FDD58,7.76,0.103918113,Snack Foods,100.67,4,1985,399.48,40,12.972938144329898,0.09886577209670366,False,False,False,0,False,False,True,False,False,True,False,False,True
FDW12,8.315,0.035644325,Baking Goods,147.1444,7,2002,870.8664,23,17.696259771497292,0.035023769253920506,True,False,False,0,True,False,True,True,False,True,False,True,False
DRE01,10.1,0.279783532,Soft Drinks,241.8512,0,1998,484.7024,27,23.945663366336635,0.24669094800486605,False,False,False,0,False,False,True,False,True,False,False,False,True
FDT16,9.895,0.048738014,Frozen Foods,262.1278,9,1999,3904.917,26,26.490934815563413,0.04758754989010741,True,False,False,0,True,True,False,False,False,True,False,False,True
FDC16,11.5,0.020686161,Dairy,85.054,2,2007,1731.08,18,7.396,0.02047510799308641,True,False,False,0,True,False,True,True,False,True,False,True,False
FDK52,18.25,0.079342006,Frozen Foods,226.0062,9,1999,1805.6496,26,12.383901369863015,0.07635160176196945,True,False,False,0,False,True,False,False,False,True,False,False,True
FDS23,4.635,0.140889111,Breads,127.0994,8,1997,1927.491,28,27.421661272923412,0.13180788035516441,True,False,False,0,False,False,True,False,False,True,False,False,True
FDI41,18.5,0.062245149,Frozen Foods,145.8418,6,2004,5591.3884,21,7.883340540540541,0.060384733280774844,True,False,False,0,True,False,True,True,False,True,False,True,False
FDG33,5.365,0.140811559,Seafood,173.5764,3,2009,2061.3168,16,32.35347623485554,0.13173990298981625,False,True,False,0,True,True,False,False,True,True,False,True,False
NCM31,6.095,0.08152738,Others,140.3154,3,2009,1843.6002,16,23.021394585726007,0.07837428278029714,False,True,False,1,False,True,False,False,True,False,True,True,False
NCY53,20.0,0.058198141,Health and Hygiene,110.4544,5,1985,4250.4672,40,5.5227200000000005,0.056567594729594446,False,False,True,1,False,True,False,False,True,False,True,False,True
FDY55,16.75,0.081446638,Fruits and Vegetables,257.0988,9,1999,6424.97,26,15.349182089552238,0.07829962446321558,True,False,False,0,False,True,False,False,False,True,False,False,True
FDQ21,21.25,0.019462623,Snack Foods,120.8756,7,2002,1575.2828,23,5.688263529411765,0.019275648271042552,True,False,False,0,False,False,True,True,False,True,False,True,False
NCD18,16.0,0.072317217,Household,230.2668,5,1985,8062.838,40,14.391675,0.06982193025606978,False,False,True,1,False,True,False,False,True,False,True,False,True
FDV09,12.1,0.020684919,Snack Foods,148.5734,2,2007,1336.2606,18,12.278793388429753,0.020473891163856124,True,False,False,0,False,False,True,True,False,True,False,True,False
FDI19,15.1,0.087604871,Meat,242.2512,0,1998,484.7024,27,16.04312582781457,0.08397791243477756,False,False,False,0,False,False,True,False,True,True,False,False,True
FDY47,8.6,0.057792343,Breads,131.531,9,1999,2466.789,26,15.294302325581397,0.05618404101511105,True,False,False,0,True,True,False,False,False,True,False,False,True
DRH37,17.6,0.041681059,Soft Drinks,164.2526,9,1999,1315.6208,26,9.33253409090909,0.040835811064806236,True,False,False,0,False,True,False,False,False,False,False,False,True
NCL19,15.35,0.015676231,Others,144.047,8,1997,286.294,28,9.384169381107492,0.015554628094537677,True,False,False,1,False,False,True,False,False,False,True,False,True
DRI11,8.26,0.034397781,Hard Drinks,115.7834,6,2004,2073.3012,21,14.017360774818401,0.03381940326825999,True,False,False,0,False,False,True,True,False,False,False,True,False
NCC19,6.57,0.096880574,Household,191.482,8,1997,5020.132,28,29.14490106544901,0.09247030936858344,True,False,False,1,False,False,True,False,False,False,True,False,True
FDS01,11.6,0.017817285,Canned,177.0686,3,2009,1422.1488,16,15.264534482758622,0.017660417736191834,False,True,False,0,False,True,False,False,True,True,False,True,False
FDX31,20.35,0.014909465,Fruits and Vegetables,232.3958,2,2007,6076.0908,18,11.41994103194103,0.01479941147112275,True,False,False,0,True,False,True,True,False,True,False,True,False
NCL55,12.15,0.057792343,Others,254.904,8,1997,4048.064,28,20.979753086419752,0.05618404101511105,True,False,False,1,False,False,True,False,False,False,True,False,True
FDW16,17.35,0.041439718,Frozen Foods,93.7804,1,1987,2848.2924,38,5.405210374639769,0.04060410006298198,True,False,False,0,True,False,False,False,True,True,False,False,True
FDT49,7.0,0.151405587,Canned,107.728,8,1997,2024.032,28,15.389714285714286,0.14098344560145598,True,False,False,0,False,False,True,False,False,True,False,False,True
FDW13,8.5,0.097803261,Canned,50.5324,1,1987,882.8508,38,5.944988235294118,0.0933111476156673,True,False,False,0,False,False,False,False,True,True,False,False,True
NCG30,20.2,0.196659953,Household,125.8046,4,1985,249.0092,40,6.227950495049505,0.1795343035099333,False,False,False,1,False,False,True,False,False,False,True,False,True
FDC14,14.5,0.041313203,Canned,42.0454,9,1999,377.5086,26,2.8996827586206897,0.04048261181645981,True,False,False,0,True,True,False,False,False,True,False,False,True
FDS15,9.195,0.130657442,Meat,106.4596,0,1998,215.7192,27,11.577988036976617,0.12279927061977476,False,False,False,0,True,False,True,False,True,True,False,False,True
FDS32,17.75,0.029700018,Fruits and Vegetables,140.3838,9,1999,1404.838,26,7.90894647887324,0.02926751516138759,True,False,False,0,True,True,False,False,False,True,False,False,True
FDE09,8.775,0.057792343,Fruits and Vegetables,111.3228,9,1999,1436.7964,26,12.686358974358974,0.05618404101511105,True,False,False,0,False,True,False,False,False,True,False,False,True
FDM12,16.7,0.070312473,Baking Goods,189.6214,2,2007,2826.321,18,11.354574850299402,0.06795063668223006,True,False,False,0,True,False,True,True,False,True,False,True,False
FDT57,15.2,0.019064377,Snack Foods,238.2248,9,1999,3555.372,26,15.672684210526315,0.018884928888796053,True,False,False,0,False,True,False,False,False,True,False,False,True
